  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.654E+017     5.825E-001     0.000E+000     0.000E+000     2.406E-006     1.568E-013     0.000E+000     1.779E-010     0.000E+000     1.092E-009     8.500E-002
      1.773E+017     5.825E-001     0.000E+000     0.000E+000     2.583E-006     1.400E-013     0.000E+000     2.031E-010     0.000E+000     1.245E-009     8.500E-002
      1.899E+017     5.825E-001     0.000E+000     0.000E+000     2.774E-006     1.248E-013     0.000E+000     2.316E-010     0.000E+000     1.418E-009     8.500E-002
      2.035E+017     5.825E-001     0.000E+000     0.000E+000     2.978E-006     1.111E-013     0.000E+000     2.639E-010     0.000E+000     1.612E-009     8.500E-002
      2.181E+017     5.825E-001     0.000E+000     0.000E+000     3.198E-006     9.881E-014     0.000E+000     3.003E-010     0.000E+000     1.832E-009     8.500E-002
      2.337E+017     5.825E-001     0.000E+000     0.000E+000     3.435E-006     8.780E-014     0.000E+000     3.414E-010     0.000E+000     2.079E-009     8.500E-002
      2.504E+017     5.825E-001     0.000E+000     0.000E+000     3.689E-006     7.798E-014     0.000E+000     3.876E-010     0.000E+000     2.355E-009     8.500E-002
      2.683E+017     5.825E-001     0.000E+000     0.000E+000     3.963E-006     6.926E-014     0.000E+000     4.394E-010     0.000E+000     2.664E-009     8.500E-002
      2.875E+017     5.825E-001     0.000E+000     0.000E+000     4.257E-006     6.152E-014     0.000E+000     4.972E-010     0.000E+000     3.008E-009     8.500E-002
      3.080E+017     5.825E-001     0.000E+000     0.000E+000     4.574E-006     5.468E-014     0.000E+000     5.615E-010     0.000E+000     3.390E-009     8.500E-002
      3.301E+017     5.825E-001     0.000E+000     0.000E+000     4.915E-006     4.863E-014     0.000E+000     6.329E-010     0.000E+000     3.811E-009     8.500E-002
      3.537E+017     5.825E-001     0.000E+000     0.000E+000     5.282E-006     4.331E-014     0.000E+000     7.116E-010     0.000E+000     4.274E-009     8.500E-002
      3.790E+017     5.825E-001     0.000E+000     0.000E+000     5.676E-006     3.862E-014     0.000E+000     7.981E-010     0.000E+000     4.780E-009     8.500E-002
      4.061E+017     5.825E-001     0.000E+000     0.000E+000     6.101E-006     3.450E-014     0.000E+000     8.926E-010     0.000E+000     5.329E-009     8.500E-002
      4.351E+017     5.825E-001     0.000E+000     0.000E+000     6.559E-006     3.089E-014     0.000E+000     9.951E-010     0.000E+000     5.923E-009     8.500E-002
      4.662E+017     5.825E-001     0.000E+000     0.000E+000     7.052E-006     2.771E-014     0.000E+000     1.106E-009     0.000E+000     6.560E-009     8.500E-002
      4.996E+017     5.825E-001     0.000E+000     0.000E+000     7.583E-006     2.493E-014     0.000E+000     1.224E-009     0.000E+000     7.239E-009     8.500E-002
      5.353E+017     5.825E-001     0.000E+000     0.000E+000     8.155E-006     2.250E-014     0.000E+000     1.350E-009     0.000E+000     7.955E-009     8.500E-002
      5.736E+017     5.825E-001     0.000E+000     0.000E+000     8.772E-006     2.037E-014     0.000E+000     1.483E-009     0.000E+000     8.704E-009     8.500E-002
      6.146E+017     5.825E-001     0.000E+000     0.000E+000     9.437E-006     1.850E-014     0.000E+000     1.623E-009     0.000E+000     9.482E-009     8.500E-002
      6.586E+017     5.825E-001     0.000E+000     0.000E+000     1.015E-005     1.687E-014     0.000E+000     1.767E-009     0.000E+000     1.028E-008     8.500E-002
      7.057E+017     5.825E-001     0.000E+000     0.000E+000     1.093E-005     1.544E-014     0.000E+000     1.915E-009     0.000E+000     1.109E-008     8.500E-002
   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          



   RADIUS         GHe            He+            RHe            HeH+           C-             GC             C+             C              RC             RCH         
      1.020E+014     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000
      1.093E+014     0.000E+000     9.220E-014     0.000E+000     1.089E-018     6.086E-022     0.000E+000     4.285E-010     2.406E-008     0.000E+000     0.000E+000
      1.171E+014     0.000E+000     1.035E-013     0.000E+000     5.948E-019     1.900E-022     0.000E+000     5.353E-011     1.039E-008     0.000E+000     0.000E+000
      1.255E+014     0.000E+000     1.124E-013     0.000E+000     7.068E-019     5.863E-023     0.000E+000     2.916E-012     4.465E-009     0.000E+000     0.000E+000
      1.345E+014     0.000E+000     1.231E-013     0.000E+000     8.836E-019     1.482E-023     0.000E+000     5.295E-013     1.955E-009     0.000E+000     0.000E+000
      1.441E+014     0.000E+000     1.387E-013     0.000E+000     1.090E-018     4.073E-024     0.000E+000     4.358E-013     9.047E-010     0.000E+000     0.000E+000
      1.544E+014     0.000E+000     1.589E-013     0.000E+000     1.329E-018     1.646E-024     0.000E+000     5.069E-013     4.574E-010     0.000E+000     0.000E+000
      1.654E+014     0.000E+000     1.834E-013     0.000E+000     1.606E-018     8.765E-025     0.000E+000     6.320E-013     2.590E-010     0.000E+000     0.000E+000
      1.773E+014     0.000E+000     2.119E-013     0.000E+000     1.928E-018     5.085E-025     0.000E+000     8.056E-013     1.661E-010     0.000E+000     0.000E+000
      1.899E+014     0.000E+000     2.439E-013     0.000E+000     2.303E-018     3.142E-025     0.000E+000     1.021E-012     1.203E-010     0.000E+000     0.000E+000
      2.035E+014     0.000E+000     2.795E-013     0.000E+000     2.738E-018     2.011E-025     0.000E+000     1.256E-012     9.694E-011     0.000E+000     0.000E+000
      2.181E+014     0.000E+000     3.191E-013     0.000E+000     3.243E-018     1.541E-025     0.000E+000     1.475E-012     8.525E-011     0.000E+000     0.000E+000
      2.337E+014     0.000E+000     3.633E-013     0.000E+000     3.829E-018     1.270E-025     0.000E+000     1.623E-012     8.011E-011     0.000E+000     0.000E+000
      2.504E+014     0.000E+000     4.129E-013     0.000E+000     4.508E-018     1.111E-025     0.000E+000     1.664E-012     7.912E-011     0.000E+000     0.000E+000
      2.683E+014     0.000E+000     4.687E-013     0.000E+000     5.293E-018     1.027E-025     0.000E+000     1.621E-012     8.129E-011     0.000E+000     0.000E+000
      2.875E+014     0.000E+000     5.244E-013     0.000E+000     6.204E-018     1.122E-025     0.000E+000     8.625E-013     9.705E-011     0.000E+000     0.000E+000
      3.080E+014     0.000E+000     5.924E-013     0.000E+000     7.257E-018     1.252E-025     0.000E+000     8.045E-013     1.160E-010     0.000E+000     0.000E+000
      3.301E+014     0.000E+000     6.740E-013     0.000E+000     8.471E-018     1.390E-025     0.000E+000     8.465E-013     1.349E-010     0.000E+000     0.000E+000
      3.537E+014     0.000E+000     7.684E-013     0.000E+000     9.869E-018     1.541E-025     0.000E+000     9.222E-013     1.534E-010     0.000E+000     0.000E+000
      3.790E+014     0.000E+000     8.768E-013     0.000E+000     1.148E-017     1.714E-025     0.000E+000     1.018E-012     1.716E-010     0.000E+000     0.000E+000
      4.061E+014     0.000E+000     1.001E-012     0.000E+000     1.333E-017     1.915E-025     0.000E+000     1.129E-012     1.897E-010     0.000E+000     0.000E+000
      4.351E+014     0.000E+000     1.143E-012     0.000E+000     1.547E-017     2.151E-025     0.000E+000     1.256E-012     2.079E-010     0.000E+000     0.000E+000
      4.662E+014     0.000E+000     1.305E-012     0.000E+000     1.792E-017     2.427E-025     0.000E+000     1.399E-012     2.264E-010     0.000E+000     0.000E+000
      4.996E+014     0.000E+000     1.490E-012     0.000E+000     2.075E-017     2.747E-025     0.000E+000     1.560E-012     2.452E-010     0.000E+000     0.000E+000
      5.353E+014     0.000E+000     1.701E-012     0.000E+000     2.400E-017     3.116E-025     0.000E+000     1.738E-012     2.646E-010     0.000E+000     0.000E+000
      5.736E+014     0.000E+000     1.941E-012     0.000E+000     2.774E-017     3.539E-025     0.000E+000     1.938E-012     2.846E-010     0.000E+000     0.000E+000
      6.146E+014     0.000E+000     2.216E-012     0.000E+000     3.204E-017     3.978E-025     0.000E+000     2.160E-012     3.054E-010     0.000E+000     0.000E+000
      6.586E+014     0.000E+000     2.529E-012     0.000E+000     3.699E-017     4.489E-025     0.000E+000     2.407E-012     3.270E-010     0.000E+000     0.000E+000
      7.057E+014     0.000E+000     2.886E-012     0.000E+000     4.267E-017     5.097E-025     0.000E+000     2.683E-012     3.495E-010     0.000E+000     0.000E+000
      7.561E+014     0.000E+000     3.293E-012     0.000E+000     4.921E-017     5.807E-025     0.000E+000     2.989E-012     3.733E-010     0.000E+000     0.000E+000
      8.102E+014     0.000E+000     3.757E-012     0.000E+000     5.672E-017     6.642E-025     0.000E+000     3.330E-012     3.984E-010     0.000E+000     0.000E+000
      8.682E+014     0.000E+000     4.286E-012     0.000E+000     6.536E-017     7.640E-025     0.000E+000     3.710E-012     4.255E-010     0.000E+000     0.000E+000
      9.303E+014     0.000E+000     4.889E-012     0.000E+000     7.528E-017     8.872E-025     0.000E+000     4.132E-012     4.554E-010     0.000E+000     0.000E+000
      9.968E+014     0.000E+000     5.576E-012     0.000E+000     8.669E-017     1.045E-024     0.000E+000     4.601E-012     4.893E-010     0.000E+000     0.000E+000
      1.068E+015     0.000E+000     6.358E-012     0.000E+000     9.980E-017     1.259E-024     0.000E+000     5.123E-012     5.295E-010     0.000E+000     0.000E+000
      1.144E+015     0.000E+000     7.249E-012     0.000E+000     1.149E-016     1.561E-024     0.000E+000     5.705E-012     5.794E-010     0.000E+000     0.000E+000
      1.226E+015     0.000E+000     8.264E-012     0.000E+000     1.322E-016     2.010E-024     0.000E+000     6.352E-012     6.446E-010     0.000E+000     0.000E+000
      1.314E+015     0.000E+000     9.420E-012     0.000E+000     1.520E-016     2.705E-024     0.000E+000     7.073E-012     7.334E-010     0.000E+000     0.000E+000
      1.408E+015     0.000E+000     1.074E-011     0.000E+000     1.749E-016     3.826E-024     0.000E+000     7.877E-012     8.585E-010     0.000E+000     0.000E+000
      1.509E+015     0.000E+000     1.223E-011     0.000E+000     2.011E-016     5.693E-024     0.000E+000     8.778E-012     1.038E-009     0.000E+000     0.000E+000
      1.617E+015     0.000E+000     1.394E-011     0.000E+000     2.312E-016     8.900E-024     0.000E+000     9.790E-012     1.300E-009     0.000E+000     0.000E+000
      1.732E+015     0.000E+000     1.588E-011     0.000E+000     2.658E-016     1.456E-023     0.000E+000     1.094E-011     1.682E-009     0.000E+000     0.000E+000
      1.856E+015     0.000E+000     1.809E-011     0.000E+000     3.056E-016     2.474E-023     0.000E+000     1.225E-011     2.239E-009     0.000E+000     0.000E+000
