  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      8.102E+014     0.000E+000     6.849E-013     0.000E+000     2.451E-017     1.020E-020     0.000E+000     4.851E-013     2.542E-010     0.000E+000     0.000E+000
      8.682E+014     0.000E+000     7.806E-013     0.000E+000     2.813E-017     1.150E-020     0.000E+000     5.397E-013     2.690E-010     0.000E+000     0.000E+000
      9.303E+014     0.000E+000     8.895E-013     0.000E+000     3.230E-017     1.295E-020     0.000E+000     6.003E-013     2.843E-010     0.000E+000     0.000E+000
      9.968E+014     0.000E+000     1.014E-012     0.000E+000     3.709E-017     1.456E-020     0.000E+000     6.676E-013     3.002E-010     0.000E+000     0.000E+000
      1.068E+015     0.000E+000     1.155E-012     0.000E+000     4.258E-017     1.636E-020     0.000E+000     7.424E-013     3.166E-010     0.000E+000     0.000E+000
      1.144E+015     0.000E+000     1.315E-012     0.000E+000     4.889E-017     1.835E-020     0.000E+000     8.254E-013     3.336E-010     0.000E+000     0.000E+000
      1.226E+015     0.000E+000     1.498E-012     0.000E+000     5.613E-017     2.057E-020     0.000E+000     9.176E-013     3.512E-010     0.000E+000     0.000E+000
      1.314E+015     0.000E+000     1.706E-012     0.000E+000     6.444E-017     2.303E-020     0.000E+000     1.020E-012     3.693E-010     0.000E+000     0.000E+000
      1.408E+015     0.000E+000     1.943E-012     0.000E+000     7.399E-017     2.576E-020     0.000E+000     1.134E-012     3.881E-010     0.000E+000     0.000E+000
      1.509E+015     0.000E+000     2.212E-012     0.000E+000     8.494E-017     2.878E-020     0.000E+000     1.260E-012     4.075E-010     0.000E+000     0.000E+000
      1.617E+015     0.000E+000     2.518E-012     0.000E+000     9.753E-017     3.213E-020     0.000E+000     1.400E-012     4.276E-010     0.000E+000     0.000E+000
      1.732E+015     0.000E+000     2.866E-012     0.000E+000     1.120E-016     3.582E-020     0.000E+000     1.555E-012     4.483E-010     0.000E+000     0.000E+000
      1.856E+015     0.000E+000     3.261E-012     0.000E+000     1.286E-016     3.991E-020     0.000E+000     1.727E-012     4.696E-010     0.000E+000     0.000E+000
