  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      3.790E+014     0.000E+000     1.175E-006     0.000E+000     8.356E-011     8.435E-015     0.000E+000     6.251E-006     9.788E-004     0.000E+000     0.000E+000
      4.061E+014     0.000E+000     1.172E-006     0.000E+000     8.357E-011     7.420E-015     0.000E+000     6.369E-006     8.440E-004     0.000E+000     0.000E+000
      4.351E+014     0.000E+000     1.169E-006     0.000E+000     8.358E-011     6.788E-015     0.000E+000     6.415E-006     7.579E-004     0.000E+000     0.000E+000
      4.662E+014     0.000E+000     1.166E-006     0.000E+000     8.359E-011     6.337E-015     0.000E+000     6.406E-006     6.956E-004     0.000E+000     0.000E+000
      4.996E+014     0.000E+000     1.163E-006     0.000E+000     8.359E-011     5.977E-015     0.000E+000     6.356E-006     6.458E-004     0.000E+000     0.000E+000
      5.353E+014     0.000E+000     1.160E-006     0.000E+000     8.360E-011     5.667E-015     0.000E+000     6.279E-006     6.034E-004     0.000E+000     0.000E+000
      5.736E+014     0.000E+000     1.157E-006     0.000E+000     8.360E-011     5.387E-015     0.000E+000     6.184E-006     5.658E-004     0.000E+000     0.000E+000
      6.146E+014     0.000E+000     1.153E-006     0.000E+000     8.361E-011     5.130E-015     0.000E+000     6.078E-006     5.320E-004     0.000E+000     0.000E+000
      6.586E+014     0.000E+000     1.150E-006     0.000E+000     8.361E-011     4.892E-015     0.000E+000     5.965E-006     5.011E-004     0.000E+000     0.000E+000
      7.057E+014     0.000E+000     1.147E-006     0.000E+000     8.362E-011     4.669E-015     0.000E+000     5.849E-006     4.729E-004     0.000E+000     0.000E+000
      7.561E+014     0.000E+000     1.143E-006     0.000E+000     8.362E-011     4.461E-015     0.000E+000     5.732E-006     4.469E-004     0.000E+000     0.000E+000
      8.102E+014     0.000E+000     1.140E-006     0.000E+000     8.362E-011     4.266E-015     0.000E+000     5.615E-006     4.228E-004     0.000E+000     0.000E+000
      8.682E+014     0.000E+000     1.136E-006     0.000E+000     8.363E-011     4.083E-015     0.000E+000     5.499E-006     4.006E-004     0.000E+000     0.000E+000
      9.303E+014     0.000E+000     1.133E-006     0.000E+000     8.363E-011     3.911E-015     0.000E+000     5.383E-006     3.800E-004     0.000E+000     0.000E+000
      9.968E+014     0.000E+000     1.129E-006     0.000E+000     8.363E-011     3.750E-015     0.000E+000     5.269E-006     3.608E-004     0.000E+000     0.000E+000
      1.068E+015     0.000E+000     1.125E-006     0.000E+000     8.363E-011     3.598E-015     0.000E+000     5.157E-006     3.430E-004     0.000E+000     0.000E+000
      1.144E+015     0.000E+000     1.121E-006     0.000E+000     8.363E-011     3.456E-015     0.000E+000     5.046E-006     3.263E-004     0.000E+000     0.000E+000
      1.226E+015     0.000E+000     1.118E-006     0.000E+000     8.364E-011     3.323E-015     0.000E+000     4.936E-006     3.107E-004     0.000E+000     0.000E+000
      1.314E+015     0.000E+000     1.114E-006     0.000E+000     8.364E-011     3.198E-015     0.000E+000     4.828E-006     2.961E-004     0.000E+000     0.000E+000
      1.408E+015     0.000E+000     1.110E-006     0.000E+000     8.364E-011     3.080E-015     0.000E+000     4.722E-006     2.824E-004     0.000E+000     0.000E+000
      1.509E+015     0.000E+000     1.106E-006     0.000E+000     8.364E-011     2.970E-015     0.000E+000     4.617E-006     2.695E-004     0.000E+000     0.000E+000
      1.617E+015     0.000E+000     1.101E-006     0.000E+000     8.364E-011     2.866E-015     0.000E+000     4.514E-006     2.573E-004     0.000E+000     0.000E+000
      1.732E+015     0.000E+000     1.097E-006     0.000E+000     8.364E-011     2.769E-015     0.000E+000     4.412E-006     2.459E-004     0.000E+000     0.000E+000
      1.856E+015     0.000E+000     1.093E-006     0.000E+000     8.364E-011     2.678E-015     0.000E+000     4.312E-006     2.351E-004     0.000E+000     0.000E+000
